,id,name,owner_name
673,897,Moni,OH Archived companies
674,898,BlockChain Today,OH Archived companies
675,899,C4DR,OH Archived companies
676,900,China Banking Association Fintech Lab,OH Archived companies
677,902,BlockRe,OH Archived companies
678,903,Smart Bridges,OH Archived companies
679,904,Adecco group,Ales Machander
680,905,MAN Truck und Bus Deutschland GmbH,OH Archived companies
681,906,Thermopolis Partners,OH Archived companies
682,907,Kore Technologies AG,OH Archived companies
683,908,Centrum Coin,OH Archived companies
684,909,Tavis Capital,OH Archived companies
685,910,Finspire AG,OH Archived companies
686,911,Airol Assets AG,OH Archived companies
687,913,NIBC,OH Archived companies
688,915,PPGM,OH Archived companies
689,916,royalfloraholland,OH Archived companies
690,917,DEK,OH Archived companies
691,918,Polat Holding,OH Archived companies
692,919,Caddieye,OH Archived companies
693,920,Traficon,OH Archived companies
694,921,Sberbank CZ,OH Archived companies
695,922,Centropol,Serge Dupaux
696,923,Die Bayerische Digital AG,OH Archived companies
697,924,VHV solutions GmbH,OH Archived companies
698,927,M-net,OH Archived companies
699,928,Telefonica Germany,OH Archived companies
700,930,Unternehmensgruppe Theo Müller,OH Archived companies
701,932,Triumph,OH Archived companies
702,933,Chart Industrie,OH Archived companies
703,936,Bavaria Direkt,OH Archived companies
704,938,Kofola,OH Archived companies
705,939,DEVK Versicherung,OH Archived companies
706,940,Gothaer Systems GmbH,OH Archived companies
707,942,Sixt SE,OH Archived companies
708,943,FTI Touristik GmbH,OH Archived companies
709,944,Gauselmann AG,OH Archived companies
710,945,Alois Dallmayr Gruppe,OH Archived companies
711,946,Teekanne GmbH,OH Archived companies
712,947,Allianz Technology,OH Archived companies
713,949,Triodos,OH Archived companies
714,950,Startupbootcamp,OH Archived companies
715,951,Industrial MakerSpace,OH Archived companies
716,952,Wüstenrot & Württembergische AG,OH Archived companies
717,953,Wood & Company,OH Archived companies
718,955,E.ON Business Services GmbH,OH Archived companies
719,957,Diehl Metering GmbH,OH Archived companies
720,959,TCF Partners,OH Archived companies
721,965,Condé Nast Verlag GmbH,OH Archived companies
722,966,E.ON Business Services,OH Archived companies
723,967,Knauf Gips KG,OH Archived companies
724,969,Berlin Hyp AG,OH Archived companies
725,970,UniCredit Bank AG,OH Archived companies
726,971,Bankhaus Lampe,OH Archived companies
727,972,Bankhaus Neelmayer,OH Archived companies
728,973,Deutsche Handelsbank (DHB),OH Archived companies
729,974,Silicon Valley Bank,OH Archived companies
730,975,interhyp gruppe,OH Archived companies
731,976,Linde AG,OH Archived companies
732,977,Proventis Partners GmbH,OH Archived companies
733,978,Barmer,OH Archived companies
734,979,EWE Vertrieb GmbH,OH Archived companies
735,980,SVO Celle,OH Archived companies
736,981,HEIM & HAUS Holding GmbH,OH Archived companies
737,982,Giesecke & Devrient advance52 GmbH,OH Archived companies
738,984,SevenVentures GmbH,OH Archived companies
739,986,Lufthansa Systems GmbH & Co. KG,OH Archived companies
740,987,Scheu Dental,OH Archived companies
741,988,ADAMOS GmbH,OH Archived companies
742,989,Müller Medien GmbH & Co. KG,OH Archived companies
743,990,INNOMAGO GmbH,OH Archived companies
744,991,SharingOS Holdings Limited,OH Archived companies
745,992,Playsys,OH Archived companies
746,994,B-Payment,OH Archived companies
747,995,Signal Iduna Gruppe,OH Archived companies
748,996,Inter Versicherung,OH Archived companies
749,998,HALLESCHE Krankenversicherung,OH Archived companies
750,999,Nürnberger Versicherung,OH Archived companies
751,1000,Toyota CE,OH Archived companies
752,1001,HP Tronic,OH Archived companies
753,1002,Hartmann - Rico,OH Archived companies
754,1003,Lietuvos Gelezinkeliai,OH Archived companies
755,1004,SBA,OH Archived companies
756,1005,CIVITTA Lithuania,OH Archived companies
757,1007,Department for Research & Innovation,OH Archived companies
758,1008,Deutsche Kreditbank (DKB) AG,OH Archived companies
759,1009,Bisnode Marketing GmbH,OH Archived companies
760,1010,Weser-Kurier,OH Archived companies
761,1011,CPI Property Group,OH Archived companies
762,1012,Unibail Rodamco,OH Archived companies
763,1013,Klepierre,OH Archived companies
764,1014,Karlovarské minerální vody,OH Archived companies
765,1015,Contrarian ventures,OH Archived companies
766,1016,Orsted Ventures,OH Archived companies
767,1017,SEB Innovation Center,OH Archived companies
768,1018,Next BIG Startup,OH Archived companies
769,1019,Elektrum Lietuva,OH Archived companies
770,1020,Hertz Autovermietung GmbH,OH Archived companies
771,1021,Avis Budget Autovermietung GmbH & Co. KG,OH Archived companies
772,1022,EUROPCAR Autovermietung GmbH,OH Archived companies
773,1023,Thomas Cook Touristik GmbH,OH Archived companies
774,1024,TUI Deutschland GmbH,OH Archived companies
775,1025,Satoshi Labs,OH Archived companies
776,1026,itestra GmbH,OH Archived companies
777,1029,Medion AG,OH Archived companies
778,1030,zeb (TABULARAZA),OH Archived companies
779,1031,Münchner Bank,OH Archived companies
780,1032,RheinLand Versicherung AG,OH Archived companies
781,1035,Business Lease,OH Archived companies
782,1037,bravobike GmbH,OH Archived companies
783,1038,Hannover Re CUBIQ,OH Archived companies
784,1039,Hannover Re Pet Insur.,OH Archived companies
785,1040,Seat,OH Archived companies
786,1041,AT Post,OH Archived companies
787,1042,Innoleaps,OH Archived companies
788,1044,NN,OH Archived companies
789,1047,Bosch Software Innovations,OH Archived companies
790,1048,Pernod Ricard,Serge Dupaux
791,1049,BidFood,OH Archived companies
792,1050,Atalian,OH Archived companies
793,1051,Sopra Steria SE,OH Archived companies
794,1052,HanseMerkur Versicherung,Manuel H
795,1053,Rehau AG,OH Archived companies
796,1054,Sanela,OH Archived companies
797,1055,Cyberport GmbH,OH Archived companies
798,1056,Hellmann Logistics Hamburg,OH Archived companies
799,1057,Lidl Digital GmbH,OH Archived companies
800,1058,IKEA Germany,Serge Dupaux
801,1059,Lampenwelt,OH Archived companies
802,1060,ProSiebenSat.1 Digital GmbH,OH Archived companies
803,1061,SAB Servis,OH Archived companies
804,1062,Broker Trust,OH Archived companies
805,1063,Spielfeld Digital Hub GmbH,OH Archived companies
806,1064,Oerlikon Digital Hub,OH Archived companies
807,1066,Fertility project,OH Archived companies
808,1067,"J&T Leasingová společnost, a.s.",OH Archived companies
809,1068,Prime Crowd,OH Archived companies
810,1069,Advent international,Serge Dupaux
811,1070,Albany Bank,OH Archived companies
812,1071,SME Bank,OH Archived companies
813,1072,Cubiq (Kypr),OH Archived companies
814,1074,Serviceplan,OH Archived companies
815,1075,Headhunter,OH Archived companies
816,1078,Cofra holding,OH Archived companies
817,1079,NETS,OH Archived companies
818,1080,Beyli,OH Archived companies
819,1081,Querdenker International GmbH,OH Archived companies
820,1083,Allianz Partners,OH Archived companies
821,1084,Munich RE,OH Archived companies
822,1085,Munich RE UK,OH Archived companies
823,1086,Allianz Management & Operations Services SE,OH Archived companies
824,1087,EBCONT Group GmbH / Austria,OH Archived companies
825,1088,ERGO Mobility Solutions GmbH,OH Archived companies
826,1089,DZ Bank Group,OH Archived companies
827,1091,R+V Allgemeine Versicherung AG,OH Archived companies
828,1092,Union Investment Privatfonds GmbH,OH Archived companies
829,1093,HypoVereinsbank - UniCredit Bank AG,OH Archived companies
830,1094,PwC Digital Services Switzerland,OH Archived companies
831,1095,Degussa Bank,OH Archived companies
832,1096,TeamBank AG,OH Archived companies
833,1097,Helvetia Versicherungen Swiss,OH Archived companies
834,1099,Vucanion,OH Archived companies
835,1100,elaboratum,OH Archived companies
836,1101,Bearing Point GmbH,OH Archived companies
837,1102,PricewaterhouseCoopers GmbH,OH Archived companies
838,1103,beyli Holding GmbH,OH Archived companies
839,1107,RBI,OH Archived companies
840,1108,Going places,OH Archived companies
841,1109,1&1 IONOS SE,OH Archived companies
842,1110,The Nunatak Group GmbH,OH Archived companies
843,1111,MIB Industriebeteiligungen GmbH & Co. KG,OH Archived companies
844,1112,Stadtwerke Augsburg Carsharing-GmbH,OH Archived companies
845,1113,Autosure,OH Archived companies
846,1114,"Avaloq, Avaloq.one",OH Archived companies
847,1115,Syntherion,OH Archived companies
848,1116,SAP Schweiz,OH Archived companies
849,1117,Cap Gemini Deutschland GmbH,OH Archived companies
850,1119,Ivan Shvechikov,OH Archived companies
851,1120,Goran Basta,OH Archived companies
852,1121,Industrielle Werke Basel,OH Archived companies
853,1122,CONCORDIA Versicherungen AG,OH Archived companies
854,1123,Basler Kantonalbank,Studio Digital Team
855,1124,Thurgauische Kantonalbank,OH Archived companies
856,1125,VISECA,OH Archived companies
857,1126,Graubündner Kantonalbank,OH Archived companies
858,1127,Swisscard Deffered Payments,OH Archived companies
859,1129,Salt,Eric Schmid
860,1130,Valora,OH Archived companies
861,1131,AXA Engineering Lab,OH Archived companies
862,1132,Bacardi,OH Archived companies
863,1133,Schindler Digital,OH Archived companies
864,1134,Swiss Life AG,OH Archived companies
865,1135,AXA Winterthur Agile Transformation,OH Archived companies
866,1137,Slovenska Sporitelna,OH Archived companies
867,1139,ZSE,OH Archived companies
868,1140,"Kraj, Terno, Coop,",OH Archived companies
869,1141,Prva stavebna sporitelna,OH Archived companies
870,1142,ZA Zahnärztliche Abrechnungsgesellschaft Düsseldorf AG,OH Archived companies
871,1143,Pfister Möbel,OH Archived companies
872,1144,Conforama Möbel,OH Archived companies
873,1145,Möbel Hubacher,OH Archived companies
874,1146,Möbel Märki,OH Archived companies
875,1148,CS iAM,OH Archived companies
876,1149,Premium Infinity,OH Archived companies
877,1150,Zurich Insurance Group,OH Archived companies
878,1151,NEOM,Ales Machander
879,1153,SEBA,OH Archived companies
880,1154,Generali Schweiz,OH Archived companies
881,1155,CompuGroup Medical SE,OH Archived companies
882,1156,Heureka Group a.s.,OH Archived companies
883,1158,Moravské naftové doly,OH Archived companies
884,1159,LMC s.r.o,OH Archived companies
885,1160,Nordic telecom,OH Archived companies
886,1162,Alcatel Enterprice,OH Archived companies
887,1163,to send offer,OH Archived companies
888,1164,356Bank,OH Archived companies
889,1165,Union ZP,OH Archived companies
890,1166,Deutsche Pfandbriefbank AG,OH Archived companies
891,1167,BGV - Badische Versicherungen,OH Archived companies
892,1168,Rockaway,OH Archived companies
893,1170,VLTAVA LABE MEDIA a.s.,OH Archived companies
894,1171,Treezor,OH Archived companies
895,1172,L'oreal Group,OH Archived companies
896,1173,La Mutuelle Générale,OH Archived companies
897,1174,France Fintech,OH Archived companies
898,1175,SG Group Innovation Division,OH Archived companies
899,1177,kia,OH Archived companies
900,1179,La Parisienne,OH Archived companies
901,1180,Axareal,OH Archived companies
902,1181,Fidal,OH Archived companies
903,1182,Ignited kingdom,OH Archived companies
904,1183,Société générale MCIB,OH Archived companies
905,1184,Spie batignolles,OH Archived companies
906,1185,Société Générale Consumer Finance,OH Archived companies
907,1187,Accor Group Eastern Europe,Serge Dupaux
908,1189,Société Générale Insurance Group,OH Archived companies
909,1190,Douwe Egberts,Serge Dupaux
910,1191,BPER,OH Archived companies
911,1193,Banco BPM,OH Archived companies
912,1196,Ares,OH Archived companies
913,1197,Visiativ/Swarm/,OH Archived companies
914,1198,CIV,OH Archived companies
915,1199,Auris France,OH Archived companies
916,1200,Bouygues Construction,Serge Dupaux
917,1201,Bain & Company,OH Archived companies
918,1202,Kienbaum Consultants International GmbH Deutschland,OH Archived companies
919,1203,ATAWAO CONSULTING,OH Archived companies
920,1204,Serena,OH Archived companies
921,1205,HelloBank,Serge Dupaux
922,1206,Legrand CZ,OH Archived companies
923,1207,Codesign-it!,OH Archived companies
924,1208,Atos Information Technology GmbH Deutschland,OH Archived companies
925,1209,Atos IT Solutions and Services GmbH / Austria,OH Archived companies
926,1210,Equella,OH Archived companies
927,1211,GM follow-on deal,OH Archived companies
928,1212,SwissRe IptiQ,OH Archived companies
929,1213,OC Oerlikon Management,OH Archived companies
930,1214,2Xideas,OH Archived companies
931,1216,Skandia & Finaport,OH Archived companies
932,1217,Weleda,OH Archived companies
933,1219,Comparis,OH Archived companies
934,1221,Bank Now/ CS,OH Archived companies
935,1222,Gazprom Bank,OH Archived companies
936,1223,Julius Bär,Studio Digital Team
937,1224,KBL/BamB,OH Archived companies
938,1225,Migros Health,Dimitri Nabatov
939,1226,M-Industry,OH Archived companies
940,1227,Lonza,OH Archived companies
941,1230,Sanitas Versicherungen,OH Archived companies
942,1231,Spyros,OH Archived companies
943,1233,UBS WM,OH Archived companies
944,1234,Celeb Token Platfrom,OH Archived companies
945,1235,4ig,OH Archived companies
946,1236,Société générale Retail Europe and Russia,OH Archived companies
947,1237,Mantu- Amaris,OH Archived companies
948,1238,Deutscher Landwirtschaftsverlag GmbH,OH Archived companies
949,1239,Banks,OH Archived companies
950,1240,Ramsay Santé,OH Archived companies
951,1241,SimpleDent,OH Archived companies
952,1242,Saint Gobain CZ,OH Archived companies
953,1243,Nestle CZ,OH Archived companies
954,1244,ING Bank CZ,OH Archived companies
955,1245,Groupe Bel,Serge Dupaux
956,1246,MEDEF,OH Archived companies
957,1247,boiron,OH Archived companies
958,1248,Malakof,OH Archived companies
959,1249,Mutuelle Hospitalière,OH Archived companies
960,1250,Laboratoires Boiron,OH Archived companies
961,1251,Engel & Völkers,OH Archived companies
962,1253,SIACI SAINT HONORE,OH Archived companies
963,1255,Creditplus Bank AG,OH Archived companies
964,1256,METI,OH Archived companies
965,1257,Valor VC,OH Archived companies
966,1258,Saint Gobain Sekurit,OH Archived companies
967,1259,Huk-Coburg,OH Archived companies
968,1260,Scor SE,OH Archived companies
969,1261,EQ FinTech Fonds GmbH - Československé úvěrní družstvo,OH Archived companies
970,1262,Orell Fuessli,OH Archived companies
971,1263,E-ON Hungária,OH Archived companies
972,1264,Magyar Posta Zrt.,OH Archived companies
973,1265,Canon czech republic,OH Archived companies
974,1266,MAIF,OH Archived companies
975,1268,BNP Paribas Real Estate,Serge Dupaux
976,1269,MACIF,OH Archived companies
977,1270,Groupe La Poste,OH Archived companies
978,1271,Shiwaforce,OH Archived companies
979,1272,Accor Group,OH Archived companies
980,1273,APICIL,OH Archived companies
981,1274,Márkamentor,OH Archived companies
982,1275,neoen,OH Archived companies
983,1276,Boursorama,OH Archived companies
984,1277,eiffel investment Group,OH Archived companies
985,1278,Ringier Axel Springer,OH Archived companies
986,1280,Société du Grand Paris,OH Archived companies
987,1281,CNP assurance,OH Archived companies
988,1282,ARAG Versicherung,OH Archived companies
989,1283,AXA Versicherung AG,OH Archived companies
